DateTime,Temperature,Dew Point,Relative Humidity,datetime,T_out_C,T_in_C,mode,Q_hvac_W,E_heat_kWh,E_heat_kWh_cum
2026-01-26 21:15:00,35,30.88,85,2026-01-26 21:15:00,1.6666666666666667,20.683365300286393,OFF,0.0,0.0,121.0
2026-01-26 21:30:00,35,31.19,86,2026-01-26 21:30:00,1.6666666666666667,20.600740060534246,OFF,0.0,0.0,121.0
2026-01-26 21:45:00,35,30.88,85,2026-01-26 21:45:00,1.6666666666666667,20.51873451008024,HEAT,12000.0,1.0,122.0
2026-01-26 22:00:00,35,30.88,85,2026-01-26 22:00:00,1.6666666666666667,20.797344001254636,OFF,0.0,0.0,122.0
2026-01-26 22:16:00,34,30.2,86,2026-01-26 22:16:00,1.1111111111111112,20.713863921245228,OFF,0.0,0.0,122.0
2026-01-26 22:31:00,34,30.2,86,2026-01-26 22:31:00,1.1111111111111112,20.62684327516922,OFF,0.0,0.0,122.0
2026-01-26 22:45:00,34,30.49,87,2026-01-26 22:45:00,1.1111111111111112,20.540475283938786,HEAT,12000.0,1.0,123.0
2026-01-26 23:01:00,34,30.49,87,2026-01-26 23:01:00,1.1111111111111112,20.814755052642578,OFF,0.0,0.0,123.0
2026-01-26 23:16:00,34,30.49,87,2026-01-26 23:16:00,1.1111111111111112,20.72697772308109,OFF,0.0,0.0,123.0
2026-01-26 23:30:00,34,30.49,87,2026-01-26 23:30:00,1.1111111111111112,20.639858723491315,OFF,0.0,0.0,123.0
2026-01-26 23:45:00,34,30.49,87,2026-01-26 23:45:00,1.1111111111111112,20.553393116398464,HEAT,12000.0,1.0,124.0
2026-01-27 00:00:00,34,30.78,88,2026-01-27 00:00:00,1.1111111111111112,20.82757600135881,OFF,0.0,0.0,124.0
2026-01-27 00:16:00,33,29.79,88,2026-01-27 00:16:00,0.5555555555555556,20.73970251468195,OFF,0.0,0.0,124.0
2026-01-27 00:31:00,33,29.79,88,2026-01-27 00:31:00,0.5555555555555556,20.648321412488503,OFF,0.0,0.0,124.0
2026-01-27 00:45:00,33,29.79,88,2026-01-27 00:45:00,0.5555555555555556,20.557625668561506,OFF,0.0,0.0,124.0
2026-01-27 01:00:00,33,29.79,88,2026-01-27 01:00:00,0.5555555555555556,20.467610142713962,HEAT,12000.0,1.0,125.0
2026-01-27 01:16:00,33,29.79,88,2026-01-27 01:16:00,0.5555555555555556,20.738269733310275,OFF,0.0,0.0,125.0
2026-01-27 01:30:00,33,29.79,88,2026-01-27 01:30:00,0.5555555555555556,20.646899376977114,OFF,0.0,0.0,125.0
2026-01-27 01:45:00,33,30.07,89,2026-01-27 01:45:00,0.5555555555555556,20.55621429831645,OFF,0.0,0.0,125.0
2026-01-27 02:00:00,33,30.07,89,2026-01-27 02:00:00,0.5555555555555556,20.466209357745743,HEAT,12000.0,1.0,126.0
2026-01-27 02:15:00,33,30.07,89,2026-01-27 02:15:00,0.5555555555555556,20.736879454229317,OFF,0.0,0.0,126.0
2026-01-27 02:30:00,32,29.08,89,2026-01-27 02:30:00,0.0,20.645519524989265,OFF,0.0,0.0,126.0
2026-01-27 02:45:00,32,29.08,89,2026-01-27 02:45:00,0.0,20.550678128551844,HEAT,12000.0,1.0,127.0
2026-01-27 03:01:00,32,29.08,89,2026-01-27 03:01:00,0.0,20.816548042587705,OFF,0.0,0.0,127.0
2026-01-27 03:16:00,32,29.08,89,2026-01-27 03:16:00,0.0,20.720423932268297,OFF,0.0,0.0,127.0
2026-01-27 03:31:00,32,29.08,89,2026-01-27 03:31:00,0.0,20.625020752776283,OFF,0.0,0.0,127.0
2026-01-27 03:46:00,32,29.08,89,2026-01-27 03:46:00,0.0,20.530333097130463,HEAT,12000.0,1.0,128.0
2026-01-27 04:00:00,32,29.08,89,2026-01-27 04:00:00,0.0,20.796355598901982,OFF,0.0,0.0,128.0
2026-01-27 04:16:00,32,29.08,89,2026-01-27 04:16:00,0.0,20.700382931910216,OFF,0.0,0.0,128.0
2026-01-27 04:31:00,32,29.08,89,2026-01-27 04:31:00,0.0,20.60513005992089,OFF,0.0,0.0,128.0
2026-01-27 04:46:00,32,29.08,89,2026-01-27 04:46:00,0.0,20.51059158447148,HEAT,12000.0,1.0,129.0
2026-01-27 05:00:00,32,29.08,89,2026-01-27 05:00:00,0.0,20.776762147587945,OFF,0.0,0.0,129.0
2026-01-27 05:16:00,32,29.08,89,2026-01-27 05:16:00,0.0,20.680936431481037,OFF,0.0,0.0,129.0
2026-01-27 05:30:00,32,29.08,89,2026-01-27 05:30:00,0.0,20.58582940824493,OFF,0.0,0.0,129.0
2026-01-27 05:45:00,32,29.08,89,2026-01-27 05:45:00,0.0,20.491435687683094,HEAT,12000.0,1.0,130.0
2026-01-27 06:00:00,33,29.79,88,2026-01-27 06:00:00,0.5555555555555556,20.75774992002547,OFF,0.0,0.0,130.0
2026-01-27 06:15:00,33,30.07,89,2026-01-27 06:15:00,0.5555555555555556,20.66623346229195,OFF,0.0,0.0,130.0
2026-01-27 06:30:00,33,30.07,89,2026-01-27 06:30:00,0.5555555555555556,20.575403377991424,OFF,0.0,0.0,130.0
2026-01-27 06:46:00,33,30.07,89,2026-01-27 06:46:00,0.5555555555555556,20.485254519323156,HEAT,12000.0,1.0,131.0
2026-01-27 07:01:00,33,30.07,89,2026-01-27 07:01:00,0.5555555555555556,20.7557817770949,OFF,0.0,0.0,131.0
2026-01-27 07:15:00,32,29.08,89,2026-01-27 07:15:00,0.0,20.664280080433354,OFF,0.0,0.0,131.0
2026-01-27 07:30:00,32,29.08,89,2026-01-27 07:30:00,0.0,20.569297979830104,OFF,0.0,0.0,131.0
2026-01-27 07:45:00,32,29.08,89,2026-01-27 07:45:00,0.0,20.475028244981377,HEAT,12000.0,1.0,132.0
2026-01-27 08:00:00,32,28.8,88,2026-01-27 08:00:00,0.0,20.741465533144016,OFF,0.0,0.0,132.0
2026-01-27 08:15:00,33,29.79,88,2026-01-27 08:15:00,0.5555555555555556,20.645904541645436,OFF,0.0,0.0,132.0
2026-01-27 08:30:00,33,29.79,88,2026-01-27 08:30:00,0.5555555555555556,20.555226924249762,HEAT,12000.0,1.0,133.0
2026-01-27 08:45:00,34,30.49,87,2026-01-27 08:45:00,1.1111111111111112,20.825229388984557,OFF,0.0,0.0,133.0
2026-01-27 09:01:00,34,30.49,87,2026-01-27 09:01:00,1.1111111111111112,20.737373501900507,OFF,0.0,0.0,133.0
2026-01-27 09:15:00,35,31.77,88,2026-01-27 09:15:00,1.6666666666666667,20.650176533969585,OFF,0.0,0.0,133.0
2026-01-27 09:30:00,36,33.03,89,2026-01-27 09:30:00,2.2222222222222223,20.567800209964812,OFF,0.0,0.0,133.0
2026-01-27 09:45:00,38,34.43,87,2026-01-27 09:45:00,3.3333333333333335,20.490208375056742,HEAT,12000.0,1.0,134.0
2026-01-27 10:00:00,40,36.1,86,2026-01-27 10:00:00,4.444444444444445,20.781531812243816,OFF,0.0,0.0,134.0
2026-01-27 10:15:00,41,36.18,83,2026-01-27 10:15:00,5.0,20.719003656985322,OFF,0.0,0.0,134.0
2026-01-27 10:31:00,42,36.21,80,2026-01-27 10:31:00,5.555555555555555,20.66111112955793,OFF,0.0,0.0,134.0
2026-01-27 10:45:00,43,36.54,78,2026-01-27 10:45:00,6.111111111111111,20.607819462752914,OFF,0.0,0.0,134.0
2026-01-27 11:00:00,44,36.5,75,2026-01-27 11:00:00,6.666666666666667,20.5590941501156,OFF,0.0,0.0,134.0
2026-01-27 11:15:00,45,37.81,76,2026-01-27 11:15:00,7.222222222222222,20.514900943989733,HEAT,12000.0,1.0,135.0
2026-01-27 11:31:00,46,38.43,75,2026-01-27 11:31:00,7.777777777777778,20.835205853576475,OFF,0.0,0.0,135.0
2026-01-27 11:45:00,46,38.77,76,2026-01-27 11:45:00,7.777777777777778,20.797275143007987,OFF,0.0,0.0,135.0
2026-01-27 12:00:00,47,39.06,74,2026-01-27 12:00:00,8.333333333333334,20.75962891276876,OFF,0.0,0.0,135.0
2026-01-27 12:15:00,48,39.31,72,2026-01-27 12:15:00,8.88888888888889,20.726431695922997,OFF,0.0,0.0,135.0
2026-01-27 12:30:00,49,39.54,70,2026-01-27 12:30:00,9.444444444444445,20.69765012487024,OFF,0.0,0.0,135.0
2026-01-27 12:46:00,50,39.36,67,2026-01-27 12:46:00,10.0,20.673251082267047,OFF,0.0,0.0,135.0
2026-01-27 13:00:00,51,39.94,66,2026-01-27 13:00:00,10.555555555555555,20.653201699150046,OFF,0.0,0.0,135.0
2026-01-27 13:15:00,52,39.67,63,2026-01-27 13:15:00,11.11111111111111,20.637469353073087,OFF,0.0,0.0,135.0
2026-01-27 13:30:00,52,40.08,64,2026-01-27 13:30:00,11.11111111111111,20.62602166625837,OFF,0.0,0.0,135.0
2026-01-27 13:45:00,53,41.04,64,2026-01-27 13:45:00,11.666666666666666,20.614659837094766,OFF,0.0,0.0,135.0
2026-01-27 14:00:00,52,40.08,64,2026-01-27 14:00:00,11.11111111111111,20.607549888316555,OFF,0.0,0.0,135.0
2026-01-27 14:16:00,52,40.08,64,2026-01-27 14:16:00,11.11111111111111,20.596326597487515,OFF,0.0,0.0,135.0
2026-01-27 14:30:00,51,39.94,66,2026-01-27 14:30:00,10.555555555555555,20.58518748133969,OFF,0.0,0.0,135.0
2026-01-27 14:45:00,51,40.32,67,2026-01-27 14:45:00,10.555555555555555,20.56996524189631,OFF,0.0,0.0,135.0
2026-01-27 15:00:00,51,40.32,67,2026-01-27 15:00:00,10.555555555555555,20.554857169248752,HEAT,12000.0,1.0,136.0
2026-01-27 15:15:00,50,40.5,70,2026-01-27 15:15:00,10.0,20.899862407146053,OFF,0.0,0.0,136.0
2026-01-27 15:31:00,50,40.14,69,2026-01-27 15:31:00,10.0,20.878113439092456,OFF,0.0,0.0,136.0
2026-01-27 15:45:00,50,40.5,70,2026-01-27 15:45:00,10.0,20.85652758829926,OFF,0.0,0.0,136.0
2026-01-27 16:00:00,50,40.87,71,2026-01-27 16:00:00,10.0,20.835103631387017,OFF,0.0,0.0,136.0
2026-01-27 16:15:00,49,40.64,73,2026-01-27 16:15:00,9.444444444444445,20.813840354151615,OFF,0.0,0.0,136.0
2026-01-27 16:30:00,48,40.03,74,2026-01-27 16:30:00,8.88888888888889,20.78856988482881,OFF,0.0,0.0,136.0
2026-01-27 16:45:00,47,40.08,77,2026-01-27 16:45:00,8.333333333333334,20.75932227735926,OFF,0.0,0.0,136.0
2026-01-27 17:00:00,46,39.78,79,2026-01-27 17:00:00,7.777777777777778,20.726127360279065,OFF,0.0,0.0,136.0
2026-01-27 17:15:00,46,40.1,80,2026-01-27 17:15:00,7.777777777777778,20.689014738410304,OFF,0.0,0.0,136.0
2026-01-27 17:30:00,46,40.1,80,2026-01-27 17:30:00,7.777777777777778,20.65218046120556,OFF,0.0,0.0,136.0
2026-01-27 17:45:00,45,39.78,82,2026-01-27 17:45:00,7.222222222222222,20.615622441079854,OFF,0.0,0.0,136.0
2026-01-27 18:01:00,45,39.45,81,2026-01-27 18:01:00,7.222222222222222,20.575171939438423,OFF,0.0,0.0,136.0
2026-01-27 18:15:00,45,39.45,81,2026-01-27 18:15:00,7.222222222222222,20.5350248165593,HEAT,12000.0,1.0,137.0
2026-01-27 18:30:00,44,38.8,82,2026-01-27 18:30:00,6.666666666666667,20.85517879710177,OFF,0.0,0.0,137.0
2026-01-27 18:46:00,44,39.11,83,2026-01-27 18:46:00,6.666666666666667,20.808764956123508,OFF,0.0,0.0,137.0
2026-01-27 19:00:00,44,38.8,82,2026-01-27 19:00:00,6.666666666666667,20.76269921895258,OFF,0.0,0.0,137.0
2026-01-27 19:15:00,44,38.16,80,2026-01-27 19:15:00,6.666666666666667,20.716978974810434,OFF,0.0,0.0,137.0
2026-01-27 19:30:00,45,38.8,79,2026-01-27 19:30:00,7.222222222222222,20.671601632499357,OFF,0.0,0.0,137.0
2026-01-27 19:45:00,47,35.33,64,2026-01-27 19:45:00,8.333333333333334,20.630731286922277,OFF,0.0,0.0,137.0
2026-01-27 20:00:00,47,36.88,68,2026-01-27 20:00:00,8.333333333333334,20.598500802270358,OFF,0.0,0.0,137.0
2026-01-27 20:15:00,48,37.83,68,2026-01-27 20:15:00,8.88888888888889,20.56651204625333,OFF,0.0,0.0,137.0
2026-01-27 20:30:00,47,36.5,67,2026-01-27 20:30:00,8.333333333333334,20.538929872573096,HEAT,12000.0,1.0,138.0
2026-01-27 20:45:00,47,35.73,65,2026-01-27 20:45:00,8.333333333333334,20.867387898528797,OFF,0.0,0.0,138.0
2026-01-27 21:00:00,47,37.62,70,2026-01-27 21:00:00,8.333333333333334,20.833382489289832,OFF,0.0,0.0,138.0
2026-01-27 21:15:00,45,39.78,82,2026-01-27 21:15:00,7.222222222222222,20.79963212062016,OFF,0.0,0.0,138.0
2026-01-27 21:30:00,44,40.03,86,2026-01-27 21:30:00,6.666666666666667,20.757801546382176,OFF,0.0,0.0,138.0
2026-01-27 21:45:00,44,40.33,87,2026-01-27 21:45:00,6.666666666666667,20.71211803478431,OFF,0.0,0.0,138.0
2026-01-27 22:01:00,43,39.65,88,2026-01-27 22:01:00,6.111111111111111,20.66677714952343,OFF,0.0,0.0,138.0
2026-01-27 22:15:00,43,39.65,88,2026-01-27 22:15:00,6.111111111111111,20.617609654235338,OFF,0.0,0.0,138.0
2026-01-27 22:31:00,43,39.65,88,2026-01-27 22:31:00,6.111111111111111,20.568810915161905,OFF,0.0,0.0,138.0
2026-01-27 22:45:00,43,39.34,87,2026-01-27 22:45:00,6.111111111111111,20.520378166631524,HEAT,12000.0,1.0,139.0
2026-01-27 23:00:00,42,38.37,87,2026-01-27 23:00:00,5.555555555555555,20.83230866371512,OFF,0.0,0.0,139.0
2026-01-27 23:15:00,42,38.37,87,2026-01-27 23:15:00,5.555555555555555,20.777733015403925,OFF,0.0,0.0,139.0
2026-01-27 23:30:00,42,38.37,87,2026-01-27 23:30:00,5.555555555555555,20.72356668445506,OFF,0.0,0.0,139.0
2026-01-27 23:46:00,42,38.37,87,2026-01-27 23:46:00,5.555555555555555,20.669806600988316,OFF,0.0,0.0,139.0
2026-01-28 00:00:00,42,38.07,86,2026-01-28 00:00:00,5.555555555555555,20.61644971814757,OFF,0.0,0.0,139.0
2026-01-28 00:15:00,42,38.07,86,2026-01-28 00:15:00,5.555555555555555,20.56349301192813,OFF,0.0,0.0,139.0
2026-01-28 00:30:00,42,37.76,85,2026-01-28 00:30:00,5.555555555555555,20.510933481005335,HEAT,12000.0,1.0,140.0
2026-01-28 00:45:00,42,37.76,85,2026-01-28 00:45:00,5.555555555555555,20.818768146564462,OFF,0.0,0.0,140.0
2026-01-28 01:00:00,42,37.76,85,2026-01-28 01:00:00,5.555555555555555,20.764294052131895,OFF,0.0,0.0,140.0
2026-01-28 01:15:00,42,37.76,85,2026-01-28 01:15:00,5.555555555555555,20.71022851340757,OFF,0.0,0.0,140.0
2026-01-28 01:30:00,42,37.76,85,2026-01-28 01:30:00,5.555555555555555,20.656568466223682,OFF,0.0,0.0,140.0
2026-01-28 01:45:00,42,37.76,85,2026-01-28 01:45:00,5.555555555555555,20.60331086939367,OFF,0.0,0.0,140.0
2026-01-28 02:00:00,42,38.07,86,2026-01-28 02:00:00,5.555555555555555,20.550452704539886,HEAT,12000.0,1.0,141.0
2026-01-28 02:15:00,42,37.76,85,2026-01-28 02:15:00,5.555555555555555,20.857990975922505,OFF,0.0,0.0,141.0
2026-01-28 02:30:00,42,37.76,85,2026-01-28 02:30:00,5.555555555555555,20.803222710269754,OFF,0.0,0.0,141.0
2026-01-28 02:45:00,43,39.65,88,2026-01-28 02:45:00,6.111111111111111,20.7488652066094,OFF,0.0,0.0,141.0
2026-01-28 03:01:00,44,40.64,88,2026-01-28 03:01:00,6.666666666666667,20.69908205089316,OFF,0.0,0.0,141.0
2026-01-28 03:15:00,45,41.32,87,2026-01-28 03:15:00,7.222222222222222,20.653838935511462,OFF,0.0,0.0,141.0
2026-01-28 03:30:00,44,40.64,88,2026-01-28 03:30:00,6.666666666666667,20.613101810161794,OFF,0.0,0.0,141.0
2026-01-28 03:45:00,44,40.64,88,2026-01-28 03:45:00,6.666666666666667,20.568503546585582,OFF,0.0,0.0,141.0
2026-01-28 04:00:00,44,40.64,88,2026-01-28 04:00:00,6.666666666666667,20.52423976998619,HEAT,12000.0,1.0,142.0
2026-01-28 04:16:00,44,40.64,88,2026-01-28 04:16:00,6.666666666666667,20.84030797171129,OFF,0.0,0.0,142.0
2026-01-28 04:30:00,44,40.64,88,2026-01-28 04:30:00,6.666666666666667,20.794005661923457,OFF,0.0,0.0,142.0
2026-01-28 04:45:00,45,41.32,87,2026-01-28 04:45:00,7.222222222222222,20.748050619459033,OFF,0.0,0.0,142.0
2026-01-28 05:20:00,46,42.01,86,2026-01-28 05:20:00,7.777777777777778,20.706606906479756,OFF,0.0,0.0,142.0
2026-01-28 05:30:00,46,42.01,86,2026-01-28 05:30:00,7.777777777777778,20.669640688014493,OFF,0.0,0.0,142.0
2026-01-28 05:45:00,46,42.01,86,2026-01-28 05:45:00,7.777777777777778,20.632951716187716,OFF,0.0,0.0,142.0
2026-01-28 06:00:00,46,42.01,86,2026-01-28 06:00:00,7.777777777777778,20.59653791164964,OFF,0.0,0.0,142.0
2026-01-28 06:15:00,47,42.67,85,2026-01-28 06:15:00,8.333333333333334,20.5603972106456,OFF,0.0,0.0,142.0
2026-01-28 06:31:00,47,42.67,85,2026-01-28 06:31:00,8.333333333333334,20.52869423156576,HEAT,12000.0,1.0,143.0
2026-01-28 06:45:00,46,42.3,87,2026-01-28 06:45:00,7.777777777777778,20.857229024829014,OFF,0.0,0.0,143.0
2026-01-28 07:00:00,46,42.6,88,2026-01-28 07:00:00,7.777777777777778,20.81913314047613,OFF,0.0,0.0,143.0
2026-01-28 07:15:00,46,42.6,88,2026-01-28 07:15:00,7.777777777777778,20.781322975255893,OFF,0.0,0.0,143.0
2026-01-28 07:30:00,45,41.61,88,2026-01-28 07:30:00,7.222222222222222,20.743796386274806,OFF,0.0,0.0,143.0
2026-01-28 07:45:00,46,42.3,87,2026-01-28 07:45:00,7.777777777777778,20.702384580044413,OFF,0.0,0.0,143.0
2026-01-28 08:00:00,46,42.01,86,2026-01-28 08:00:00,7.777777777777778,20.66545002902741,OFF,0.0,0.0,143.0
2026-01-28 08:16:00,46,42.01,86,2026-01-28 08:16:00,7.777777777777778,20.628792487143038,OFF,0.0,0.0,143.0
2026-01-28 08:30:00,46,42.01,86,2026-01-28 08:30:00,7.777777777777778,20.5924098768228,OFF,0.0,0.0,143.0
2026-01-28 08:45:00,46,42.01,86,2026-01-28 08:45:00,7.777777777777778,20.55630013607996,OFF,0.0,0.0,143.0
2026-01-28 09:00:00,47,42.98,86,2026-01-28 09:00:00,8.333333333333334,20.520461218392697,HEAT,12000.0,1.0,144.0
2026-01-28 09:15:00,47,43.29,87,2026-01-28 09:15:00,8.333333333333334,20.84905775925475,OFF,0.0,0.0,144.0
2026-01-28 09:30:00,47,43.29,87,2026-01-28 09:30:00,8.333333333333334,20.81518982606034,OFF,0.0,0.0,144.0
2026-01-28 09:46:00,47,42.37,84,2026-01-28 09:46:00,8.333333333333334,20.78157590236489,OFF,0.0,0.0,144.0
2026-01-28 10:00:00,48,43.03,83,2026-01-28 10:00:00,8.88888888888889,20.748214083097153,OFF,0.0,0.0,144.0
2026-01-28 10:16:00,48,43.66,85,2026-01-28 10:16:00,8.88888888888889,20.71926914414059,OFF,0.0,0.0,144.0
2026-01-28 10:30:00,48,43.97,86,2026-01-28 10:30:00,8.88888888888889,20.690541292226204,OFF,0.0,0.0,144.0
2026-01-28 10:46:00,48,43.66,85,2026-01-28 10:46:00,8.88888888888889,20.662028899201175,OFF,0.0,0.0,144.0
2026-01-28 11:01:00,49,43.68,82,2026-01-28 11:01:00,9.444444444444445,20.633730349123834,OFF,0.0,0.0,144.0
2026-01-28 11:16:00,49,43.36,81,2026-01-28 11:16:00,9.444444444444445,20.60981070483874,OFF,0.0,0.0,144.0
2026-01-28 11:30:00,50,44.01,80,2026-01-28 11:30:00,10.0,20.586070457885782,OFF,0.0,0.0,144.0
2026-01-28 11:45:00,50,44.01,80,2026-01-28 11:45:00,10.0,20.56667492945164,OFF,0.0,0.0,144.0
2026-01-28 12:00:00,50,44.01,80,2026-01-28 12:00:00,10.0,20.547424867480753,HEAT,12000.0,1.0,145.0
2026-01-28 12:15:00,50,44.33,81,2026-01-28 12:15:00,10.0,20.888319180974648,OFF,0.0,0.0,145.0
2026-01-28 12:30:00,50,44.67,82,2026-01-28 12:30:00,10.0,20.86665678711734,OFF,0.0,0.0,145.0
2026-01-28 12:46:00,51,45.97,83,2026-01-28 12:46:00,10.555555555555555,20.845156861213958,OFF,0.0,0.0,145.0
2026-01-28 13:01:00,51,45.64,82,2026-01-28 13:01:00,10.555555555555555,20.82798485142152,OFF,0.0,0.0,145.0
2026-01-28 13:16:00,51,46.29,84,2026-01-28 13:16:00,10.555555555555555,20.810941631702523,OFF,0.0,0.0,145.0
2026-01-28 13:30:00,51,46.6,85,2026-01-28 13:30:00,10.555555555555555,20.79402623613142,OFF,0.0,0.0,145.0
2026-01-28 13:45:00,51,46.92,86,2026-01-28 13:45:00,10.555555555555555,20.7772377060271,OFF,0.0,0.0,145.0
2026-01-28 14:00:00,51,46.6,85,2026-01-28 14:00:00,10.555555555555555,20.760575089898566,OFF,0.0,0.0,145.0
2026-01-28 14:15:00,51,46.6,85,2026-01-28 14:15:00,10.555555555555555,20.744037443390994,OFF,0.0,0.0,145.0
2026-01-28 14:30:00,51,46.6,85,2026-01-28 14:30:00,10.555555555555555,20.72762382923223,OFF,0.0,0.0,145.0
2026-01-28 14:45:00,51,46.29,84,2026-01-28 14:45:00,10.555555555555555,20.711333317179655,OFF,0.0,0.0,145.0
2026-01-28 15:00:00,51,45.97,83,2026-01-28 15:00:00,10.555555555555555,20.695164983967473,OFF,0.0,0.0,145.0
2026-01-28 15:15:00,51,45.64,82,2026-01-28 15:15:00,10.555555555555555,20.679117913254384,OFF,0.0,0.0,145.0
2026-01-28 15:30:00,51,46.29,84,2026-01-28 15:30:00,10.555555555555555,20.663191195571642,OFF,0.0,0.0,145.0
2026-01-28 15:45:00,51,46.6,85,2026-01-28 15:45:00,10.555555555555555,20.64738392827152,OFF,0.0,0.0,145.0
2026-01-28 16:00:00,51,46.6,85,2026-01-28 16:00:00,10.555555555555555,20.63169521547615,OFF,0.0,0.0,145.0
